Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Differential,Opponent Differential
1/3/2014,Ball St,Home,94,Oakland City,58,Away,,Win,-8.23,0.00
1/3/2014,Oakland City,Away,58,Ball St,94,Home,,Loss,0.00,-8.23
1/3/2014,Coastal Car,Home,86,Central Conn,67,Away,,Win,4.33,-6.70
1/3/2014,Central Conn,Away,67,Coastal Car,86,Home,,Loss,-6.70,4.33
1/3/2014,Hawaii,Home,77,NE Omaha,73,Away,,Win,6.74,5.40
1/3/2014,NE Omaha,Away,73,Hawaii,77,Home,,Loss,5.40,6.74
1/3/2014,N Illinois,Home,65,Bethune-Cookman,51,Away,,Win,-0.63,-6.88
1/3/2014,Bethune-Cookman,Away,51,N Illinois,65,Home,,Loss,-6.88,-0.63
1/3/2014,Mt St Mary's,Away,104,Norfolk St,84,Home,,Win,-1.72,1.03
1/3/2014,Norfolk St,Home,84,Mt St Mary's,104,Away,,Loss,1.03,-1.72
1/3/2014,South Carolina,Home,82,S Carolina St,75,Away,,Win,-1.56,-9.90
1/3/2014,S Carolina St,Away,75,South Carolina,82,Home,,Loss,-9.90,-1.56
1/3/2014,C Michigan,Home,127,Marygrove,44,Away,,Win,-1.35,0.00
1/3/2014,Marygrove,Away,44,C Michigan,127,Home,,Loss,0.00,-1.35
1/3/2014,G Washington,Home,73,Georgia,55,Away,,Win,6.53,2.28
1/3/2014,Georgia,Away,55,G Washington,73,Home,,Loss,2.28,6.53
1/3/2014,Baylor,Home,80,Savannah St,50,Away,,Win,6.83,-2.78
1/3/2014,Savannah St,Away,50,Baylor,80,Home,,Loss,-2.78,6.83
1/3/2014,Southern Miss,Home,66,Drexel,49,Away,,Win,9.36,1.47
1/3/2014,Drexel,Away,49,Southern Miss,66,Home,,Loss,1.47,9.36
1/3/2014,VA Commonwealth,Home,81,Stony Brook,63,Away,,Win,10.12,5.58
1/3/2014,Stony Brook,Away,63,VA Commonwealth,81,Home,,Loss,5.58,10.12
1/4/2014,New Mexico,Home,80,Colorado St,73,Away,,Win,8.27,3.66
1/4/2014,Colorado St,Away,73,New Mexico,80,Home,,Loss,3.66,8.27
1/4/2014,Cent Arkansas,Home,86,Houston Bap,69,Away,,Win,-6.72,-9.10
1/4/2014,Houston Bap,Away,69,Cent Arkansas,86,Home,,Loss,-9.10,-6.72
1/4/2014,Oakland,Home,75,Valparaiso,70,Away,,Win,-3.00,4.79
1/4/2014,Valparaiso,Away,70,Oakland,75,Home,,Loss,4.79,-3.00
1/4/2014,Ark Little Rock,Away,72,UT Arlington,70,Home,,Win,-2.59,-1.41
1/4/2014,UT Arlington,Home,70,Ark Little Rock,72,Away,,Loss,-1.41,-2.59
1/4/2014,Incarnate Word,Home,100,Our Lady Lake,85,Away,,Win,10.41,0.00
1/4/2014,Our Lady Lake,Away,85,Incarnate Word,100,Home,,Loss,0.00,10.41
1/4/2014,Southern Univ,Away,60,Prairie View,57,Home,,Win,5.38,-7.68
1/4/2014,Prairie View,Home,57,Southern Univ,60,Away,,Loss,-7.68,5.38
1/4/2014,Arkansas St,Away,74,Texas St,69,Home,,Win,4.16,-4.65
1/4/2014,Texas St,Home,69,Arkansas St,74,Away,,Loss,-4.65,4.16
1/4/2014,St Louis,Home,75,Yale,55,Away,,Win,8.78,0.46
1/4/2014,Yale,Away,55,St Louis,75,Home,,Loss,0.46,8.78
1/4/2014,TAM C. Christi,Away,71,Oral Roberts,64,Home,,Win,1.75,2.12
1/4/2014,Oral Roberts,Home,64,TAM C. Christi,71,Away,,Loss,2.12,1.75
1/4/2014,Vermont,Away,62,Dartmouth,53,Home,,Win,10.66,1.46
1/4/2014,Dartmouth,Home,53,Vermont,62,Away,,Loss,1.46,10.66
1/4/2014,Alabama A&M,Away,68,Jackson St,61,Home,,Win,-2.47,-2.90
1/4/2014,Jackson St,Home,61,Alabama A&M,68,Away,,Loss,-2.90,-2.47
1/4/2014,Delaware St,Away,70,Campbell,60,Home,,Win,-3.30,-3.97
1/4/2014,Campbell,Home,60,Delaware St,70,Away,,Loss,-3.97,-3.30
1/4/2014,Delaware,Home,82,Cal Poly SLO,72,Away,,Win,4.38,-0.22
1/4/2014,Cal Poly SLO,Away,72,Delaware,82,Home,,Loss,-0.22,4.38
1/4/2014,TX Southern,Home,83,Alcorn St,66,Away,,Win,2.55,-3.74
1/4/2014,Alcorn St,Away,66,TX Southern,83,Home,,Loss,-3.74,2.55
1/4/2014,Massachusetts,Home,73,Miami OH,65,Away,,Win,5.34,-4.42
1/4/2014,Miami OH,Away,65,Massachusetts,73,Home,,Loss,-4.42,5.34
1/4/2014,N Kentucky,Home,73,Jacksonville,66,Away,,Win,-5.57,-5.13
1/4/2014,Jacksonville,Away,66,N Kentucky,73,Home,,Loss,-5.13,-5.57
1/4/2014,Indiana St,Away,81,Evansville,62,Home,,Win,3.27,-2.82
1/4/2014,Evansville,Home,62,Indiana St,81,Away,,Loss,-2.82,3.27
1/4/2014,Utah,Home,80,Oregon St,69,Away,,Win,11.53,0.29
1/4/2014,Oregon St,Away,69,Utah,80,Home,,Loss,0.29,11.53
1/4/2014,Towson,Away,81,Coppin St,79,Home,,Win,4.82,-5.38
1/4/2014,Coppin St,Home,79,Towson,81,Away,,Loss,-5.38,4.82
1/4/2014,UCF,Home,78,Temple,76,Away,,Win,-0.90,-4.19
1/4/2014,Temple,Away,76,UCF,78,Home,,Loss,-4.19,-0.90
1/4/2014,Columbia,Home,81,St Francis NY,61,Away,,Win,4.84,2.13
1/4/2014,St Francis NY,Away,61,Columbia,81,Home,,Loss,2.13,4.84
1/4/2014,Clemson,Away,62,Boston College,60,Home,,Win,5.38,-4.91
1/4/2014,Boston College,Home,60,Clemson,62,Away,,Loss,-4.91,5.38
1/4/2014,Texas A&M,Home,63,TX Pan American,46,Away,,Win,1.72,-5.03
1/4/2014,TX Pan American,Away,46,Texas A&M,63,Home,,Loss,-5.03,1.72
1/4/2014,Chattanooga,Away,72,Furman,63,Home,,Win,1.97,-8.03
1/4/2014,Furman,Home,63,Chattanooga,72,Away,,Loss,-8.03,1.97
1/4/2014,Virginia,Away,62,Florida St,50,Home,,Win,10.65,4.56
1/4/2014,Florida St,Home,50,Virginia,62,Away,,Loss,4.56,10.65
1/4/2014,Nicholls St,Home,64,SE Louisiana,61,Away,,Win,-4.41,-2.90
1/4/2014,SE Louisiana,Away,61,Nicholls St,64,Home,,Loss,-2.90,-4.41
1/4/2014,ULM,Home,103,ULL,98,Away,,Win,-4.19,6.39
1/4/2014,ULL,Away,98,ULM,103,Home,,Loss,6.39,-4.19
1/4/2014,North Florida,Away,78,Lipscomb,73,Home,,Win,-1.84,-2.63
1/4/2014,Lipscomb,Home,73,North Florida,78,Away,,Loss,-2.63,-1.84
1/4/2014,Northwestern LA,Home,99,Lamar,85,Away,,Win,2.81,-10.57
1/4/2014,Lamar,Away,85,Northwestern LA,99,Home,,Loss,-10.57,2.81
1/4/2014,Hampton,Home,87,Radford,60,Away,,Win,2.97,4.48
1/4/2014,Radford,Away,60,Hampton,87,Home,,Loss,4.48,2.97
1/4/2014,Mercer,Home,62,SC Upstate,60,Away,,Win,12.91,4.42
1/4/2014,SC Upstate,Away,60,Mercer,62,Home,,Loss,4.42,12.91
1/4/2014,West Virginia,Away,74,TCU,69,Home,,Win,4.25,-8.84
1/4/2014,TCU,Home,69,West Virginia,74,Away,,Loss,-8.84,4.25
1/4/2014,Alabama St,Away,68,Grambling,51,Home,,Win,2.00,-14.24
1/4/2014,Grambling,Home,51,Alabama St,68,Away,,Loss,-14.24,2.00
1/4/2014,W Kentucky,Away,60,Troy,51,Home,,Win,1.06,-1.61
1/4/2014,Troy,Home,51,W Kentucky,60,Away,,Loss,-1.61,1.06
1/4/2014,New Mexico St,Away,84,Grand Canyon,62,Home,,Win,10.31,0.45
1/4/2014,Grand Canyon,Home,62,New Mexico St,84,Away,,Loss,0.45,10.31
1/4/2014,Montana,Home,82,CS Sacramento,70,Away,,Win,1.77,-0.30
1/4/2014,CS Sacramento,Away,70,Montana,82,Home,,Loss,-0.30,1.77
1/4/2014,Murray St,Home,91,TN Martin,77,Away,,Win,4.52,-7.16
1/4/2014,TN Martin,Away,77,Murray St,91,Home,,Loss,-7.16,4.52
1/4/2014,Weber St,Home,79,Portland St,62,Away,,Win,6.73,1.00
1/4/2014,Portland St,Away,62,Weber St,79,Home,,Loss,1.00,6.73
1/4/2014,Ark Pine Bluff,Away,78,MS Valley St,73,Home,,Win,-7.45,-9.03
1/4/2014,MS Valley St,Home,73,Ark Pine Bluff,78,Away,,Loss,-9.03,-7.45
1/4/2014,McNeese St,Home,82,New Orleans,69,Away,,Win,-7.97,-4.96
1/4/2014,New Orleans,Away,69,McNeese St,82,Home,,Loss,-4.96,-7.97
1/4/2014,Utah Valley,Away,82,CS Bakersfield,74,Home,,Win,2.61,0.78
1/4/2014,CS Bakersfield,Home,74,Utah Valley,82,Away,,Loss,0.78,2.61
1/4/2014,Missouri KC,Away,95,Seattle,84,Home,,Win,-7.00,0.67
1/4/2014,Seattle,Home,84,Missouri KC,95,Away,,Loss,0.67,-7.00
1/4/2014,South Dakota,Home,86,Iowa Wesleyan,52,Away,,Win,-2.27,0.00
1/4/2014,Iowa Wesleyan,Away,52,South Dakota,86,Home,,Loss,0.00,-2.27
1/4/2014,Kansas St,Home,74,Oklahoma St,71,Away,,Win,4.00,11.24
1/4/2014,Oklahoma St,Away,71,Kansas St,74,Home,,Loss,11.24,4.00
1/4/2014,N Colorado,Home,91,Southern Utah,55,Away,,Win,4.10,-15.90
1/4/2014,Southern Utah,Away,55,N Colorado,91,Home,,Loss,-15.90,4.10
1/4/2014,Montana St,Home,68,Northern Arizona,66,Away,,Win,-1.81,-1.41
1/4/2014,Northern Arizona,Away,66,Montana St,68,Home,,Loss,-1.41,-1.81
1/4/2014,UC Irvine,Home,91,San Diego Chr,56,Away,,Win,7.38,0.00
1/4/2014,San Diego Chr,Away,56,UC Irvine,91,Home,,Loss,0.00,7.38
1/4/2014,Chicago St,Away,57,Idaho,55,Home,,Win,-6.47,-2.21
1/4/2014,Idaho,Home,55,Chicago St,57,Away,,Loss,-2.21,-6.47
1/4/2014,Davidson,Away,78,Wofford,63,Home,,Win,6.09,5.25
1/4/2014,Wofford,Home,63,Davidson,78,Away,,Loss,5.25,6.09
1/4/2014,SF Austin,Home,73,Sam Houston St,56,Away,,Win,13.85,6.03
1/4/2014,Sam Houston St,Away,56,SF Austin,73,Home,,Loss,6.03,13.85
1/4/2014,Arkansas,Home,104,UT San Antonio,71,Away,,Win,9.03,-7.93
1/4/2014,UT San Antonio,Away,71,Arkansas,104,Home,,Loss,-7.93,9.03
1/4/2014,Auburn,Home,81,Florida A&M,50,Away,,Win,-0.37,-2.78
1/4/2014,Florida A&M,Away,50,Auburn,81,Home,,Loss,-2.78,-0.37
1/4/2014,Manhattan,Home,83,Fairfield,57,Away,,Win,7.38,-6.56
1/4/2014,Fairfield,Away,57,Manhattan,83,Home,,Loss,-6.56,7.38
1/4/2014,Louisiana Tech,Home,126,Longwood,52,Away,,Win,15.65,-10.47
1/4/2014,Longwood,Away,52,Louisiana Tech,126,Home,,Loss,-10.47,15.65
1/4/2014,Siena,Home,62,Rider,47,Away,,Win,-1.72,-2.65
1/4/2014,Rider,Away,47,Siena,62,Home,,Loss,-2.65,-1.72
1/4/2014,Santa Barbara,Home,81,The Master's,52,Away,,Win,5.90,0.00
1/4/2014,The Master's,Away,52,Santa Barbara,81,Home,,Loss,0.00,5.90
1/4/2014,Tennessee St,Home,70,Jacksonville St,65,Away,,Win,-6.80,-5.23
1/4/2014,Jacksonville St,Away,65,Tennessee St,70,Home,,Loss,-5.23,-6.80
1/4/2014,Edwardsville,Home,85,E Kentucky,79,Away,,Win,-3.23,8.39
1/4/2014,E Kentucky,Away,79,Edwardsville,85,Home,,Loss,8.39,-3.23
1/4/2014,Idaho St,Home,83,E Washington,72,Away,,Win,0.62,1.06
1/4/2014,E Washington,Away,72,Idaho St,83,Home,,Loss,1.06,0.62
1/4/2014,William & Mary,Away,78,W Illinois,67,Home,,Win,1.84,-1.40
1/4/2014,W Illinois,Home,67,William & Mary,78,Away,,Loss,-1.40,1.84
1/4/2014,Dayton,Away,83,Mississippi,80,Home,,Win,5.76,2.48
1/4/2014,Mississippi,Home,80,Dayton,83,Away,,Loss,2.48,5.76
1/4/2014,Bradley,Home,68,Drake,57,Away,,Win,-2.41,0.03
1/4/2014,Drake,Away,57,Bradley,68,Home,,Loss,0.03,-2.41
1/4/2014,N Dakota St,Home,96,Mayville St,45,Away,,Win,11.03,0.00
1/4/2014,Mayville St,Away,45,N Dakota St,96,Home,,Loss,0.00,11.03
1/4/2014,Cleveland St,Away,77,WI Milwaukee,49,Home,,Win,7.06,0.47
1/4/2014,WI Milwaukee,Home,49,Cleveland St,77,Away,,Loss,0.47,7.06
1/4/2014,Alabama,Home,64,Robert Morris,56,Away,,Win,0.63,0.29
1/4/2014,Robert Morris,Away,56,Alabama,64,Home,,Loss,0.29,0.63
1/4/2014,Oklahoma,Away,88,Texas,85,Home,,Win,6.28,4.09
1/4/2014,Texas,Home,85,Oklahoma,88,Away,,Loss,4.09,6.28
1/4/2014,Belmont,Home,64,Tennessee Tech,62,Away,,Win,5.88,1.65
1/4/2014,Tennessee Tech,Away,62,Belmont,64,Home,,Loss,1.65,5.88
1/4/2014,Austin Peay,Home,80,SE Missouri St,74,Away,,Win,-2.70,4.38
1/4/2014,SE Missouri St,Away,74,Austin Peay,80,Home,,Loss,4.38,-2.70
1/4/2014,Tulsa,Home,73,CS Fullerton,57,Away,,Win,5.73,-3.97
1/4/2014,CS Fullerton,Away,57,Tulsa,73,Home,,Loss,-3.97,5.73
1/4/2014,Sacred Heart,Away,66,New Hampshire,53,Home,,Win,-6.97,-7.00
1/4/2014,New Hampshire,Home,53,Sacred Heart,66,Away,,Loss,-7.00,-6.97
1/4/2014,Vanderbilt,Home,79,Northeastern,49,Away,,Win,-0.97,-2.81
1/4/2014,Northeastern,Away,49,Vanderbilt,79,Home,,Loss,-2.81,-0.97
1/4/2014,Cincinnati,Away,69,Memphis,53,Home,,Win,10.39,7.19
1/4/2014,Memphis,Home,53,Cincinnati,69,Away,,Loss,7.19,10.39
1/4/2014,Maryland,Home,77,Georgia Tech,61,Away,,Win,3.25,-0.12
1/4/2014,Georgia Tech,Away,61,Maryland,77,Home,,Loss,-0.12,3.25
1/4/2014,Michigan St,Away,73,Indiana,56,Home,,Win,10.62,4.69
1/4/2014,Indiana,Home,56,Michigan St,73,Away,,Loss,4.69,10.62
1/4/2014,Syracuse,Home,49,Miami FL,44,Away,,Win,8.66,1.97
1/4/2014,Miami FL,Away,44,Syracuse,49,Home,,Loss,1.97,8.66
1/4/2014,St Bonaventure,Home,81,Cornell,57,Away,,Win,3.27,-14.29
1/4/2014,Cornell,Away,57,St Bonaventure,81,Home,,Loss,-14.29,3.27
1/4/2014,Iowa St,Away,73,Texas Tech,62,Home,,Win,8.97,0.00
1/4/2014,Texas Tech,Home,62,Iowa St,73,Away,,Loss,0.00,8.97
1/4/2014,VMI,Home,128,Washington MD,54,Away,,Win,6.03,0.00
1/4/2014,Washington MD,Away,54,VMI,128,Home,,Loss,0.00,6.03
1/4/2014,Boise St,Home,86,Fresno St,79,Away,,Win,7.18,1.91
1/4/2014,Fresno St,Away,79,Boise St,86,Home,,Loss,1.91,7.18
1/4/2014,Arizona,Home,71,Washington,62,Away,,Win,11.97,-0.19
1/4/2014,Washington,Away,62,Arizona,71,Home,,Loss,-0.19,11.97
1/4/2014,Old Dominion,Home,71,George Mason,66,Away,,Win,-1.03,-2.55
1/4/2014,George Mason,Away,66,Old Dominion,71,Home,,Loss,-2.55,-1.03
1/4/2014,Col Charleston,Home,60,Howard,50,Away,,Win,0.31,-9.82
1/4/2014,Howard,Away,50,Col Charleston,60,Home,,Loss,-9.82,0.31
1/4/2014,James Madison,Away,60,UNC Wilmington,55,Home,,Win,-5.45,-6.34
1/4/2014,UNC Wilmington,Home,55,James Madison,60,Away,,Loss,-6.34,-5.45
1/4/2014,ETSU,Away,71,Kennesaw,55,Home,,Win,0.58,-9.29
1/4/2014,Kennesaw,Home,55,ETSU,71,Away,,Loss,-9.29,0.58
1/4/2014,Pittsburgh,Away,74,NC State,62,Home,,Win,10.12,1.32
1/4/2014,NC State,Home,62,Pittsburgh,74,Away,,Loss,1.32,10.12
1/4/2014,Ohio St,Home,84,Nebraska,53,Away,,Win,10.03,2.13
1/4/2014,Nebraska,Away,53,Ohio St,84,Home,,Loss,2.13,10.03
1/4/2014,La Salle,Away,76,Penn,57,Home,,Win,-0.65,-6.57
1/4/2014,Penn,Home,57,La Salle,76,Away,,Loss,-6.57,-0.65
1/4/2014,Louisville,Away,83,Rutgers,76,Home,,Win,21.15,-5.09
1/4/2014,Rutgers,Home,76,Louisville,83,Away,,Loss,-5.09,21.15
1/4/2014,Georgetown,Home,77,St John's,60,Away,,Win,2.84,5.63
1/4/2014,St John's,Away,60,Georgetown,77,Home,,Loss,5.63,2.84
1/4/2014,NJIT,Away,64,St Francis PA,56,Home,,Win,1.66,-7.55
1/4/2014,St Francis PA,Home,56,NJIT,64,Away,,Loss,-7.55,1.66
1/4/2014,Missouri,Home,69,Long Beach St,59,Away,,Win,3.39,-0.59
1/4/2014,Long Beach St,Away,59,Missouri,69,Home,,Loss,-0.59,3.39
1/4/2014,Rhode Island,Away,74,LSU,70,Home,,Win,-0.28,3.81
1/4/2014,LSU,Home,70,Rhode Island,74,Away,,Loss,3.81,-0.28
1/4/2014,Detroit,Home,58,Wright St,53,Away,,Win,0.25,5.09
1/4/2014,Wright St,Away,53,Detroit,58,Home,,Loss,5.09,0.25
1/4/2014,Albany NY,Home,81,Hartford,56,Away,,Win,2.19,-0.45
1/4/2014,Hartford,Away,56,Albany NY,81,Home,,Loss,-0.45,2.19
1/4/2014,W Carolina,Home,74,Elon,62,Away,,Win,1.62,3.47
1/4/2014,Elon,Away,62,W Carolina,74,Home,,Loss,3.47,1.62
1/4/2014,Charlotte,Home,88,NC A&T,72,Away,,Win,-0.19,-7.91
1/4/2014,NC A&T,Away,72,Charlotte,88,Home,,Loss,-7.91,-0.19
1/4/2014,Gonzaga,Home,86,Pacific,64,Away,,Win,11.88,-2.07
1/4/2014,Pacific,Away,64,Gonzaga,86,Home,,Loss,-2.07,11.88
1/4/2014,Morehead St,Away,85,E Illinois,77,Home,,Win,3.94,-5.87
1/4/2014,E Illinois,Home,77,Morehead St,85,Away,,Loss,-5.87,3.94
1/4/2014,Air Force,Away,75,UNLV,68,Home,,Win,-3.13,5.79
1/4/2014,UNLV,Home,68,Air Force,75,Away,,Loss,5.79,-3.13
1/4/2014,Quinnipiac,Away,94,Monmouth NJ,77,Home,,Win,2.39,-4.06
1/4/2014,Monmouth NJ,Home,77,Quinnipiac,94,Away,,Loss,-4.06,2.39
1/4/2014,Harvard,Away,69,Rice,54,Home,,Win,13.13,-7.67
1/4/2014,Rice,Home,54,Harvard,69,Away,,Loss,-7.67,13.13
1/4/2014,Florida,Home,67,Richmond,58,Away,,Win,12.79,1.39
1/4/2014,Richmond,Away,58,Florida,67,Home,,Loss,1.39,12.79
1/4/2014,Marquette,Home,66,DePaul,56,Away,,Win,3.47,-5.97
1/4/2014,DePaul,Away,56,Marquette,66,Home,,Loss,-5.97,3.47
1/4/2014,North Texas,Home,76,UC Riverside,72,Away,,Win,-2.66,-3.13
1/4/2014,UC Riverside,Away,72,North Texas,76,Home,,Loss,-3.13,-2.66
1/4/2014,Georgia St,Away,73,South Alabama,63,Home,,Win,10.13,-1.48
1/4/2014,South Alabama,Home,63,Georgia St,73,Away,,Loss,-1.48,10.13
1/4/2014,Creighton,Away,79,Seton Hall,66,Home,,Win,12.12,1.97
1/4/2014,Seton Hall,Home,66,Creighton,79,Away,,Loss,1.97,12.12
1/4/2014,Notre Dame,Home,79,Duke,77,Away,,Win,1.41,11.56
1/4/2014,Duke,Away,77,Notre Dame,79,Home,,Loss,11.56,1.41
1/4/2014,Houston,Away,67,South Florida,58,Home,,Win,-1.94,-5.13
1/4/2014,South Florida,Home,58,Houston,67,Away,,Loss,-5.13,-1.94
1/4/2014,St Mary's CA,Away,72,Portland,63,Home,,Win,6.24,3.03
1/4/2014,Portland,Home,63,St Mary's CA,72,Away,,Loss,3.03,6.24
1/4/2014,Nevada,Home,61,Wyoming,58,Away,,Win,-1.50,3.47
1/4/2014,Wyoming,Away,58,Nevada,61,Home,,Loss,3.47,-1.50
1/4/2014,Santa Clara,Home,86,Loy Marymount,81,Away,,Win,0.45,-3.84
1/4/2014,Loy Marymount,Away,81,Santa Clara,86,Home,,Loss,-3.84,0.45
1/4/2014,San Francisco,Home,76,Pepperdine,66,Away,,Win,3.75,-1.32
1/4/2014,Pepperdine,Away,66,San Francisco,76,Home,,Loss,-1.32,3.75
1/4/2014,Princeton,Away,80,Liberty,74,Home,,Win,7.21,0.50
1/4/2014,Liberty,Home,74,Princeton,80,Away,,Loss,0.50,7.21
1/4/2014,E Michigan,Home,92,Rochester MI,54,Away,,Win,4.63,0.00
1/4/2014,Rochester MI,Away,54,E Michigan,92,Home,,Loss,0.00,4.63
